timestamp,eeg_adc,eeg_v,ecg_adc,ecg_v,spo2_percent
1333281485,1315,1.0597069597069597,1973,-0.0410989010989011,94.3
1333291485,1493,1.203150183150183,1996,-0.022564102564102562,94.3
1333301485,1853,1.4932600732600732,2039,0.012087912087912087,94.3
1333311485,2403,1.9364835164835164,2100,0.06124542124542124,94.3
1333321485,1487,1.1983150183150182,2040,0.012893772893772894,94.3
1333331485,1947,1.569010989010989,2079,0.044322344322344324,94.3
1333341485,2093,1.6866666666666665,2133,0.08783882783882783,94.3
1333351485,980,0.7897435897435897,2060,0.02901098901098901,94.3
1333361485,1337,1.0774358974358973,2031,0.005641025641025641,94.3
1333371485,1628,1.3119413919413918,2077,0.04271062271062271,94.3
1333381485,1837,1.4803663003663003,2075,0.0410989010989011,94.3
1333391485,1947,1.569010989010989,2040,0.012893772893772894,94.3
1333401485,1325,1.0677655677655677,1965,-0.047545787545787546,94.3
1333411485,1528,1.2313553113553113,1919,-0.0846153846153846,94.3
1333421485,2581,2.07992673992674,1935,-0.07172161172161172,94.3
1333431485,1911,1.54,1873,-0.12168498168498168,94.3
1333441485,1875,1.510989010989011,1843,-0.14586080586080585,94.3
1333451485,2133,1.7189010989010989,1843,-0.14586080586080585,98.8
1333461485,1981,1.5964102564102562,1862,-0.13054945054945052,98.8
1333471485,2279,1.8365567765567765,1887,-0.1104029304029304,98.8
1333481485,2103,1.6947252747252746,1894,-0.10476190476190475,98.8
1333491485,1941,1.5641758241758241,1881,-0.11523809523809524,98.8
1333501485,1766,1.4231501831501832,1891,-0.10717948717948718,98.8
1333511485,2522,2.032380952380952,1944,-0.06446886446886446,98.8
1333521485,1407,1.1338461538461537,1895,-0.10395604395604395,98.8
1333531485,2122,1.71003663003663,1911,-0.09106227106227105,98.8
1333541485,2295,1.8494505494505493,1961,-0.05076923076923077,98.8
1333551485,2277,1.834945054945055,1980,-0.03545787545787545,98.8
1333561485,1759,1.4175091575091574,1939,-0.06849816849816849,98.8
1333571485,2358,1.90021978021978,1995,-0.02336996336996337,98.8
1333581485,1203,0.9694505494505494,1903,-0.0975091575091575,98.8
1333591485,1301,1.0484249084249082,1875,-0.12007326007326008,98.8
1333601485,2445,1.9703296703296702,1963,-0.04915750915750916,98.8
1333611485,2507,2.02029304029304,2003,-0.016923076923076923,98.8
1333621485,1373,1.1064468864468864,1919,-0.0846153846153846,98.8
1333631485,2025,1.6318681318681318,1931,-0.07494505494505493,98.8
1333641485,2538,2.045274725274725,2023,-0.0008058608058608059,98.8
1333651485,1557,1.2547252747252746,1981,-0.03465201465201465,98.8
1333661485,1779,1.4336263736263737,2001,-0.018534798534798533,98.8
1333671485,1993,1.606080586080586,1989,-0.028205128205128206,98.8
1333681485,1971,1.5883516483516482,2091,0.05399267399267399,98.8
1333691485,1829,1.4739194139194138,2035,0.008864468864468863,98.8
1333701485,1525,1.228937728937729,1975,-0.03948717948717949,98.8
1333711485,2086,1.6810256410256408,1965,-0.047545787545787546,98.8
1333721485,1145,0.9227106227106227,1881,-0.11523809523809524,98.8
1333731485,1796,1.4473260073260072,1839,-0.14908424908424908,98.8
1333741485,1939,1.5625641025641024,1893,-0.10556776556776555,98.8
1333751485,2267,1.826886446886447,1929,-0.07655677655677656,98.8
1333761485,1342,1.0814652014652013,1877,-0.11846153846153845,98.8
1333771485,1454,1.1717216117216116,1871,-0.12329670329670328,98.8
1333781485,1839,1.4819780219780219,1931,-0.07494505494505493,98.8
1333791485,2245,1.8091575091575092,1960,-0.051575091575091575,98.8
1333801485,2153,1.735018315018315,2139,0.09267399267399268,98.8
1333811485,1211,0.9758974358974358,2315,0.2345054945054945,98.8
1333821485,1036,0.8348717948717947,2715,0.5568498168498168,98.8
1333831485,1109,0.8936996336996336,2394,0.29816849816849816,98.8
1333841485,2671,2.1524542124542125,1717,-0.24739926739926738,98.8
1333851485,911,0.734139194139194,1373,-0.5246153846153846,98.8
1333861485,1293,1.041978021978022,1595,-0.3457142857142857,98.8
1333871485,2039,1.6431501831501831,1805,-0.17648351648351646,98.8
1333881485,1967,1.5851282051282052,1864,-0.12893772893772892,98.8
1333891485,2089,1.6834432234432233,1883,-0.11362637362637362,98.8
1333901485,1435,1.1564102564102563,1877,-0.11846153846153845,98.8
1333911485,2330,1.8776556776556774,1933,-0.07333333333333333,98.8
1333921485,2800,2.2564102564102564,2028,0.0032234432234432234,98.8
1333931485,1143,0.921098901098901,1910,-0.09186813186813186,98.8
1333941485,2087,1.6818315018315015,1942,-0.06608058608058608,98.8
1333951485,1375,1.108058608058608,1933,-0.07333333333333333,98.8
1333961485,1275,1.0274725274725274,1934,-0.07252747252747253,98.8
1333971485,1495,1.2047619047619047,1943,-0.06527472527472526,98.8
1333981485,1213,0.9775091575091575,1947,-0.06205128205128205,98.8
1333991485,1209,0.9742857142857142,1911,-0.09106227106227105,98.8
1334001485,1455,1.1725274725274726,1959,-0.052380952380952375,98.8
1334011485,2012,1.6213919413919413,2018,-0.004835164835164835,98.8
1334021485,1579,1.2724542124542124,2023,-0.0008058608058608059,98.8
1334031485,953,0.767985347985348,1995,-0.02336996336996337,98.8
1334041485,1715,1.382051282051282,2037,0.010476190476190476,98.8
1334051485,2147,1.7301831501831502,2075,0.0410989010989011,98.8
1334061485,1099,0.8856410256410255,2043,0.01531135531135531,98.8
1334071485,1734,1.3973626373626373,2055,0.02498168498168498,98.8
1334081485,1627,1.311135531135531,2059,0.028205128205128206,98.8
1334091485,3001,2.418388278388278,2151,0.10234432234432234,98.8
1334101485,902,0.7268864468864469,2028,0.0032234432234432234,98.8
1334111485,1590,1.2813186813186812,1976,-0.03868131868131868,98.8
1334121485,1581,1.2740659340659342,1948,-0.06124542124542124,98.8
1334131485,2275,1.8333333333333333,1943,-0.06527472527472526,98.8
1334141485,2298,1.8518681318681318,1916,-0.08703296703296703,98.8
1334151485,1772,1.427985347985348,1840,-0.14827838827838827,98.8
1334161485,1007,0.8115018315018314,1781,-0.1958241758241758,98.8
1334171485,2189,1.7640293040293038,1847,-0.14263736263736262,98.8
1334181485,2184,1.7599999999999998,1877,-0.11846153846153845,98.8
1334191485,1443,1.1628571428571428,1865,-0.12813186813186814,98.8
1334201485,1691,1.3627106227106225,1847,-0.14263736263736262,98.8
