time,data
1216481485,98.4
1216491485,98.4
1216501485,98.4
1216511485,98.4
1216521485,98.4
1216531485,98.4
1216541485,98.4
1216551485,98.4
1216561485,98.4
1216571485,98.4
1216581485,98.4
1216591485,98.4
1216601485,98.4
1216611485,98.4
1216621485,98.4
1216631485,98.4
1216641485,98.4
1216651485,98.4
1216661485,98.4
1216671485,98.4
1216681485,98.4
1216691485,98.4
1216701485,98.4
1216711485,98.4
1216721485,98.4
1216731485,98.4
1216741485,98.4
1216751485,98.4
1216761485,98.4
1216771485,98.4
1216781485,98.4
1216791485,98.4
1216801485,98.4
1216811485,98.4
1216821485,98.4
1216831485,98.4
1216841485,98.4
1216851485,98.4
1216861485,98.4
1216871485,98.4
1216881485,98.4
1216891485,98.4
1216901485,98.4
1216911485,98.4
1216921485,98.4
1216931485,98.4
1216941485,98.4
1216951485,98.4
1216961485,98.4
1216971485,98.4
1216981485,98.4
1216991485,98.4
1217001485,98.4
1217011485,98.4
1217021485,98.4
1217031485,98.4
1217041485,98.4
1217051485,98.4
1217061485,98.4
1217071485,98.4
1217081485,98.4
1217091485,98.4
1217101485,98.4
1217111485,98.4
1217121485,98.4
1217131485,98.4
1217141485,98.4
1217151485,98.4
1217161485,98.4
1217171485,98.4
1217181485,98.4
1217191485,98.4
1217201485,98.4
1217211485,98.4
1217221485,98.4
1217231485,98.4
1217241485,98.4
1217251485,98.4
1217261485,98.4
1217271485,98.4
1217281485,98.4
1217291485,98.4
1217301485,98.4
1217311485,98.4
1217321485,98.4
1217331485,98.4
1217341485,98.4
1217351485,98.4
1217361485,98.4
1217371485,98.4
1217381485,98.4
1217391485,98.4
1217401485,98.4
1217411485,98.4
1217421485,98.4
1217431485,98.4
1217441485,98.4
1217451485,100.0
1217461485,100.0
1217471485,100.0
1217481485,100.0
1217491485,100.0
1217501485,100.0
1217511485,100.0
1217521485,100.0
1217531485,100.0
1217541485,100.0
1217551485,100.0
1217561485,100.0
1217571485,100.0
1217581485,100.0
1217591485,100.0
1217601485,100.0
1217611485,100.0
1217621485,100.0
1217631485,100.0
1217641485,100.0
1217651485,100.0
1217661485,100.0
1217671485,100.0
1217681485,100.0
1217691485,100.0
1217701485,100.0
1217711485,100.0
1217721485,100.0
1217731485,100.0
1217741485,100.0
1217751485,100.0
1217761485,100.0
1217771485,100.0
1217781485,100.0
1217791485,100.0
1217801485,100.0
1217811485,100.0
1217821485,100.0
1217831485,100.0
1217841485,100.0
1217851485,100.0
1217861485,100.0
1217871485,100.0
1217881485,100.0
1217891485,100.0
1217901485,100.0
1217911485,100.0
1217921485,100.0
1217931485,100.0
1217941485,100.0
1217951485,100.0
1217961485,100.0
1217971485,100.0
1217981485,100.0
1217991485,100.0
1218001485,100.0
1218011485,100.0
1218021485,100.0
1218031485,100.0
1218041485,100.0
1218051485,100.0
1218061485,100.0
1218071485,100.0
1218081485,100.0
1218091485,100.0
1218101485,100.0
1218111485,100.0
1218121485,100.0
1218131485,100.0
1218141485,100.0
1218151485,100.0
1218161485,100.0
1218171485,100.0
1218181485,100.0
1218191485,100.0
1218201485,100.0
1218211485,100.0
1218221485,100.0
1218231485,100.0
1218241485,100.0
1218251485,100.0
1218261485,100.0
1218271485,100.0
1218281485,100.0
1218291485,100.0
1218301485,100.0
1218311485,100.0
1218321485,100.0
1218331485,100.0
1218341485,100.0
1218351485,100.0
1218361485,100.0
1218371485,100.0
1218381485,100.0
1218391485,100.0
1218401485,100.0
1218411485,100.0
1218421485,100.0
1218431485,100.0
1218441485,100.0
1218451485,100.0
1218461485,100.0
1218471485,100.0
1218481485,100.0
1218491485,100.0
1218501485,100.0
1218511485,100.0
1218521485,100.0
1218531485,100.0
1218541485,100.0
1218551485,100.0
1218561485,100.0
1218571485,100.0
1218581485,100.0
1218591485,100.0
1218601485,100.0
1218611485,100.0
1218621485,100.0
1218631485,100.0
1218641485,100.0
1218651485,100.0
1218661485,100.0
1218671485,100.0
1218681485,100.0
1218691485,100.0
1218701485,100.0
1218711485,100.0
1218721485,100.0
1218731485,100.0
1218741485,100.0
1218751485,100.0
1218761485,100.0
1218771485,100.0
1218781485,100.0
1218791485,100.0
1218801485,100.0
1218811485,100.0
1218821485,100.0
1218831485,100.0
1218841485,100.0
1218851485,100.0
1218861485,100.0
1218871485,100.0
1218881485,100.0
1218891485,100.0
1218901485,100.0
1218911485,100.0
1218921485,100.0
1218931485,100.0
1218941485,100.0
1218951485,100.0
1218961485,100.0
1218971485,100.0
1218981485,100.0
1218991485,100.0
1219001485,100.0
1219011485,100.0
1219021485,100.0
1219031485,100.0
1219041485,100.0
1219051485,100.0
1219061485,100.0
1219071485,100.0
1219081485,100.0
1219091485,100.0
1219101485,100.0
1219111485,100.0
1219121485,100.0
1219131485,100.0
1219141485,100.0
1219151485,100.0
1219161485,100.0
1219171485,100.0
1219181485,100.0
1219191485,100.0
1219201485,100.0
1219211485,100.0
1219221485,100.0
1219231485,100.0
1219241485,100.0
1219251485,100.0
1219261485,100.0
1219271485,100.0
1219281485,100.0
1219291485,100.0
1219301485,100.0
1219311485,100.0
1219321485,100.0
1219331485,100.0
1219341485,100.0
1219351485,100.0
1219361485,100.0
1219371485,100.0
1219381485,100.0
1219391485,100.0
1219401485,100.0
1219411485,100.0
1219421485,100.0
1219431485,100.0
1219441485,100.0
1219451485,91.6
1219461485,91.6
1219471485,91.6
1219481485,91.6
1219491485,91.6
1219501485,91.6
1219511485,91.6
1219521485,91.6
1219531485,91.6
1219541485,91.6
1219551485,91.6
1219561485,91.6
1219571485,91.6
1219581485,91.6
1219591485,91.6
1219601485,91.6
1219611485,91.6
1219621485,91.6
1219631485,91.6
1219641485,91.6
1219651485,91.6
1219661485,91.6
1219671485,91.6
1219681485,91.6
1219691485,91.6
1219701485,91.6
1219711485,91.6
1219721485,91.6
1219731485,91.6
1219741485,91.6
1219751485,91.6
1219761485,91.6
1219771485,91.6
1219781485,91.6
1219791485,91.6
1219801485,91.6
1219811485,91.6
1219821485,91.6
1219831485,91.6
1219841485,91.6
1219851485,91.6
1219861485,91.6
1219871485,91.6
1219881485,91.6
1219891485,91.6
1219901485,91.6
1219911485,91.6
1219921485,91.6
1219931485,91.6
1219941485,91.6
1219951485,91.6
1219961485,91.6
1219971485,91.6
1219981485,91.6
1219991485,91.6
1220001485,91.6
1220011485,91.6
1220021485,91.6
1220031485,91.6
1220041485,91.6
1220051485,91.6
1220061485,91.6
1220071485,91.6
1220081485,91.6
1220091485,91.6
1220101485,91.6
1220111485,91.6
1220121485,91.6
1220131485,91.6
1220141485,91.6
1220151485,91.6
1220161485,91.6
1220171485,91.6
1220181485,91.6
1220191485,91.6
1220201485,91.6
1220211485,91.6
1220221485,91.6
1220231485,91.6
1220241485,91.6
1220251485,91.6
1220261485,91.6
1220271485,91.6
1220281485,91.6
1220291485,91.6
1220301485,91.6
1220311485,91.6
1220321485,91.6
1220331485,91.6
1220341485,91.6
1220351485,91.6
1220361485,91.6
1220371485,91.6
1220381485,91.6
1220391485,91.6
1220401485,91.6
1220411485,91.6
1220421485,91.6
1220431485,91.6
1220441485,91.6
1220451485,94.6
1220461485,94.6
1220471485,94.6
1220481485,94.6
1220491485,94.6
1220501485,94.6
1220511485,94.6
1220521485,94.6
1220531485,94.6
1220541485,94.6
1220551485,94.6
1220561485,94.6
1220571485,94.6
1220581485,94.6
1220591485,94.6
1220601485,94.6
1220611485,94.6
1220621485,94.6
1220631485,94.6
1220641485,94.6
1220651485,94.6
1220661485,94.6
1220671485,94.6
1220681485,94.6
1220691485,94.6
1220701485,94.6
1220711485,94.6
1220721485,94.6
1220731485,94.6
1220741485,94.6
1220751485,94.6
1220761485,94.6
1220771485,94.6
1220781485,94.6
1220791485,94.6
1220801485,94.6
1220811485,94.6
1220821485,94.6
1220831485,94.6
1220841485,94.6
1220851485,94.6
1220861485,94.6
1220871485,94.6
1220881485,94.6
1220891485,94.6
1220901485,94.6
1220911485,94.6
1220921485,94.6
1220931485,94.6
1220941485,94.6
1220951485,94.6
1220961485,94.6
1220971485,94.6
1220981485,94.6
1220991485,94.6
1221001485,94.6
1221011485,94.6
1221021485,94.6
1221031485,94.6
1221041485,94.6
1221051485,94.6
1221061485,94.6
1221071485,94.6
1221081485,94.6
1221091485,94.6
1221101485,94.6
1221111485,94.6
1221121485,94.6
1221131485,94.6
1221141485,94.6
1221151485,94.6
1221161485,94.6
1221171485,94.6
1221181485,94.6
1221191485,94.6
1221201485,94.6
1221211485,94.6
1221221485,94.6
1221231485,94.6
1221241485,94.6
1221251485,94.6
1221261485,94.6
1221271485,94.6
1221281485,94.6
1221291485,94.6
1221301485,94.6
1221311485,94.6
1221321485,94.6
1221331485,94.6
1221341485,94.6
1221351485,94.6
1221361485,94.6
1221371485,94.6
1221381485,94.6
1221391485,94.6
1221401485,94.6
1221411485,94.6
1221421485,94.6
1221431485,94.6
1221441485,94.6
1221451485,98.4
1221461485,98.4
1221471485,98.4
1221481485,98.4
1221491485,98.4
1221501485,98.4
1221511485,98.4
1221521485,98.4
1221531485,98.4
1221541485,98.4
1221551485,98.4
1221561485,98.4
1221571485,98.4
1221581485,98.4
1221591485,98.4
1221601485,98.4
1221611485,98.4
1221621485,98.4
1221631485,98.4
1221641485,98.4
1221651485,98.4
1221661485,98.4
1221671485,98.4
1221681485,98.4
1221691485,98.4
1221701485,98.4
1221711485,98.4
1221721485,98.4
1221731485,98.4
1221741485,98.4
1221751485,98.4
1221761485,98.4
1221771485,98.4
1221781485,98.4
1221791485,98.4
1221801485,98.4
1221811485,98.4
1221821485,98.4
1221831485,98.4
1221841485,98.4
1221851485,98.4
1221861485,98.4
1221871485,98.4
1221881485,98.4
1221891485,98.4
1221901485,98.4
1221911485,98.4
1221921485,98.4
1221931485,98.4
1221941485,98.4
1221951485,98.4
1221961485,98.4
1221971485,98.4
1221981485,98.4
1221991485,98.4
1222001485,98.4
1222011485,98.4
1222021485,98.4
1222031485,98.4
1222041485,98.4
1222051485,98.4
1222061485,98.4
1222071485,98.4
1222081485,98.4
1222091485,98.4
1222101485,98.4
1222111485,98.4
1222121485,98.4
1222131485,98.4
1222141485,98.4
1222151485,98.4
1222161485,98.4
1222171485,98.4
1222181485,98.4
1222191485,98.4
1222201485,98.4
1222211485,98.4
1222221485,98.4
1222231485,98.4
1222241485,98.4
1222251485,98.4
1222261485,98.4
1222271485,98.4
1222281485,98.4
1222291485,98.4
1222301485,98.4
1222311485,98.4
1222321485,98.4
1222331485,98.4
1222341485,98.4
1222351485,98.4
1222361485,98.4
1222371485,98.4
1222381485,98.4
1222391485,98.4
1222401485,98.4
1222411485,98.4
1222421485,98.4
1222431485,98.4
1222441485,98.4
1222451485,100.0
1222461485,100.0
1222471485,100.0
1222481485,100.0
1222491485,100.0
1222501485,100.0
1222511485,100.0
1222521485,100.0
1222531485,100.0
1222541485,100.0
1222551485,100.0
1222561485,100.0
1222571485,100.0
1222581485,100.0
1222591485,100.0
1222601485,100.0
1222611485,100.0
1222621485,100.0
1222631485,100.0
1222641485,100.0
1222651485,100.0
1222661485,100.0
1222671485,100.0
1222681485,100.0
1222691485,100.0
1222701485,100.0
1222711485,100.0
1222721485,100.0
1222731485,100.0
1222741485,100.0
1222751485,100.0
1222761485,100.0
1222771485,100.0
1222781485,100.0
1222791485,100.0
1222801485,100.0
1222811485,100.0
1222821485,100.0
1222831485,100.0
1222841485,100.0
1222851485,100.0
1222861485,100.0
1222871485,100.0
1222881485,100.0
1222891485,100.0
1222901485,100.0
1222911485,100.0
1222921485,100.0
1222931485,100.0
1222941485,100.0
1222951485,100.0
1222961485,100.0
1222971485,100.0
1222981485,100.0
1222991485,100.0
1223001485,100.0
1223011485,100.0
1223021485,100.0
1223031485,100.0
1223041485,100.0
1223051485,100.0
1223061485,100.0
1223071485,100.0
1223081485,100.0
1223091485,100.0
1223101485,100.0
1223111485,100.0
1223121485,100.0
1223131485,100.0
1223141485,100.0
1223151485,100.0
1223161485,100.0
1223171485,100.0
1223181485,100.0
1223191485,100.0
1223201485,100.0
1223211485,100.0
1223221485,100.0
1223231485,100.0
1223241485,100.0
1223251485,100.0
1223261485,100.0
1223271485,100.0
1223281485,100.0
1223291485,100.0
1223301485,100.0
1223311485,100.0
1223321485,100.0
1223331485,100.0
1223341485,100.0
1223351485,100.0
1223361485,100.0
1223371485,100.0
1223381485,100.0
1223391485,100.0
1223401485,100.0
1223411485,100.0
1223421485,100.0
1223431485,100.0
1223441485,100.0
1223451485,99.1
1223461485,99.1
1223471485,99.1
1223481485,99.1
1223491485,99.1
1223501485,99.1
1223511485,99.1
1223521485,99.1
1223531485,99.1
1223541485,99.1
1223551485,99.1
1223561485,99.1
1223571485,99.1
1223581485,99.1
1223591485,99.1
1223601485,99.1
1223611485,99.1
1223621485,99.1
1223631485,99.1
1223641485,99.1
1223651485,99.1
1223661485,99.1
1223671485,99.1
1223681485,99.1
1223691485,99.1
1223701485,99.1
1223711485,99.1
1223721485,99.1
1223731485,99.1
1223741485,99.1
1223751485,99.1
1223761485,99.1
1223771485,99.1
1223781485,99.1
1223791485,99.1
1223801485,99.1
1223811485,99.1
1223821485,99.1
1223831485,99.1
1223841485,99.1
1223851485,99.1
1223861485,99.1
1223871485,99.1
1223881485,99.1
1223891485,99.1
1223901485,99.1
1223911485,99.1
1223921485,99.1
1223931485,99.1
1223941485,99.1
1223951485,99.1
1223961485,99.1
1223971485,99.1
1223981485,99.1
1223991485,99.1
1224001485,99.1
1224011485,99.1
1224021485,99.1
1224031485,99.1
1224041485,99.1
1224051485,99.1
1224061485,99.1
1224071485,99.1
1224081485,99.1
1224091485,99.1
1224101485,99.1
1224111485,99.1
1224121485,99.1
1224131485,99.1
1224141485,99.1
1224151485,99.1
1224161485,99.1
1224171485,99.1
1224181485,99.1
1224191485,99.1
1224201485,99.1
1224211485,99.1
1224221485,99.1
1224231485,99.1
1224241485,99.1
1224251485,99.1
1224261485,99.1
1224271485,99.1
1224281485,99.1
1224291485,99.1
1224301485,99.1
1224311485,99.1
1224321485,99.1
1224331485,99.1
1224341485,99.1
1224351485,99.1
1224361485,99.1
1224371485,99.1
1224381485,99.1
1224391485,99.1
1224401485,99.1
1224411485,99.1
1224421485,99.1
1224431485,99.1
1224441485,99.1
1224451485,94.2
1224461485,94.2
1224471485,94.2
1224481485,94.2
1224491485,94.2
1224501485,94.2
1224511485,94.2
1224521485,94.2
1224531485,94.2
1224541485,94.2
1224551485,94.2
1224561485,94.2
1224571485,94.2
1224581485,94.2
1224591485,94.2
1224601485,94.2
1224611485,94.2
1224621485,94.2
1224631485,94.2
1224641485,94.2
1224651485,94.2
1224661485,94.2
1224671485,94.2
1224681485,94.2
1224691485,94.2
1224701485,94.2
1224711485,94.2
1224721485,94.2
1224731485,94.2
1224741485,94.2
1224751485,94.2
1224761485,94.2
1224771485,94.2
1224781485,94.2
1224791485,94.2
1224801485,94.2
1224811485,94.2
1224821485,94.2
1224831485,94.2
1224841485,94.2
1224851485,94.2
1224861485,94.2
1224871485,94.2
1224881485,94.2
1224891485,94.2
1224901485,94.2
1224911485,94.2
1224921485,94.2
1224931485,94.2
1224941485,94.2
1224951485,94.2
1224961485,94.2
1224971485,94.2
1224981485,94.2
1224991485,94.2
1225001485,94.2
1225011485,94.2
1225021485,94.2
1225031485,94.2
1225041485,94.2
1225051485,94.2
1225061485,94.2
1225071485,94.2
1225081485,94.2
1225091485,94.2
1225101485,94.2
1225111485,94.2
1225121485,94.2
1225131485,94.2
1225141485,94.2
1225151485,94.2
1225161485,94.2
1225171485,94.2
1225181485,94.2
1225191485,94.2
1225201485,94.2
1225211485,94.2
1225221485,94.2
1225231485,94.2
1225241485,94.2
1225251485,94.2
1225261485,94.2
1225271485,94.2
1225281485,94.2
1225291485,94.2
1225301485,94.2
1225311485,94.2
1225321485,94.2
1225331485,94.2
1225341485,94.2
1225351485,94.2
1225361485,94.2
1225371485,94.2
1225381485,94.2
1225391485,94.2
1225401485,94.2
1225411485,94.2
1225421485,94.2
1225431485,94.2
1225441485,94.2
1225451485,95.9
1225461485,95.9
1225471485,95.9
1225481485,95.9
1225491485,95.9
1225501485,95.9
1225511485,95.9
1225521485,95.9
1225531485,95.9
1225541485,95.9
1225551485,95.9
1225561485,95.9
1225571485,95.9
1225581485,95.9
1225591485,95.9
1225601485,95.9
1225611485,95.9
1225621485,95.9
1225631485,95.9
1225641485,95.9
1225651485,95.9
1225661485,95.9
1225671485,95.9
1225681485,95.9
1225691485,95.9
1225701485,95.9
1225711485,95.9
1225721485,95.9
1225731485,95.9
1225741485,95.9
1225751485,95.9
1225761485,95.9
1225771485,95.9
1225781485,95.9
1225791485,95.9
1225801485,95.9
1225811485,95.9
1225821485,95.9
1225831485,95.9
1225841485,95.9
1225851485,95.9
1225861485,95.9
1225871485,95.9
1225881485,95.9
1225891485,95.9
1225901485,95.9
1225911485,95.9
1225921485,95.9
1225931485,95.9
1225941485,95.9
1225951485,95.9
1225961485,95.9
1225971485,95.9
1225981485,95.9
1225991485,95.9
1226001485,95.9
1226011485,95.9
1226021485,95.9
1226031485,95.9
1226041485,95.9
1226051485,95.9
1226061485,95.9
1226071485,95.9
1226081485,95.9
1226091485,95.9
1226101485,95.9
1226111485,95.9
1226121485,95.9
1226131485,95.9
1226141485,95.9
1226151485,95.9
1226161485,95.9
1226171485,95.9
1226181485,95.9
1226191485,95.9
1226201485,95.9
1226211485,95.9
1226221485,95.9
1226231485,95.9
1226241485,95.9
1226251485,95.9
1226261485,95.9
1226271485,95.9
1226281485,95.9
1226291485,95.9
1226301485,95.9
1226311485,95.9
1226321485,95.9
1226331485,95.9
1226341485,95.9
1226351485,95.9
1226361485,95.9
1226371485,95.9
1226381485,95.9
1226391485,95.9
1226401485,95.9
1226411485,95.9
1226421485,95.9
1226431485,95.9
1226441485,95.9
1226451485,97.0
1226461485,97.0
1226471485,97.0
1226481485,97.0
1226491485,97.0
1226501485,97.0
1226511485,97.0
1226521485,97.0
1226531485,97.0
1226541485,97.0
1226551485,97.0
1226561485,97.0
1226571485,97.0
1226581485,97.0
1226591485,97.0
1226601485,97.0
1226611485,97.0
1226621485,97.0
1226631485,97.0
1226641485,97.0
1226651485,97.0
1226661485,97.0
1226671485,97.0
1226681485,97.0
1226691485,97.0
1226701485,97.0
1226711485,97.0
1226721485,97.0
1226731485,97.0
1226741485,97.0
1226751485,97.0
1226761485,97.0
1226771485,97.0
1226781485,97.0
1226791485,97.0
1226801485,97.0
1226811485,97.0
1226821485,97.0
1226831485,97.0
1226841485,97.0
1226851485,97.0
1226861485,97.0
1226871485,97.0
1226881485,97.0
1226891485,97.0
1226901485,97.0
1226911485,97.0
1226921485,97.0
1226931485,97.0
1226941485,97.0
1226951485,97.0
1226961485,97.0
1226971485,97.0
1226981485,97.0
1226991485,97.0
1227001485,97.0
1227011485,97.0
1227021485,97.0
1227031485,97.0
1227041485,97.0
1227051485,97.0
1227061485,97.0
1227071485,97.0
1227081485,97.0
1227091485,97.0
1227101485,97.0
1227111485,97.0
1227121485,97.0
1227131485,97.0
1227141485,97.0
1227151485,97.0
1227161485,97.0
1227171485,97.0
1227181485,97.0
1227191485,97.0
1227201485,97.0
1227211485,97.0
1227221485,97.0
1227231485,97.0
1227241485,97.0
1227251485,97.0
1227261485,97.0
1227271485,97.0
1227281485,97.0
1227291485,97.0
1227301485,97.0
1227311485,97.0
1227321485,97.0
1227331485,97.0
1227341485,97.0
1227351485,97.0
1227361485,97.0
1227371485,97.0
1227381485,97.0
1227391485,97.0
1227401485,97.0
1227411485,97.0
1227421485,97.0
1227431485,97.0
1227441485,97.0
1227451485,98.8
1227461485,98.8
1227471485,98.8
1227481485,98.8
1227491485,98.8
1227501485,98.8
1227511485,98.8
1227521485,98.8
1227531485,98.8
1227541485,98.8
1227551485,98.8
1227561485,98.8
1227571485,98.8
1227581485,98.8
1227591485,98.8
1227601485,98.8
1227611485,98.8
1227621485,98.8
1227631485,98.8
1227641485,98.8
1227651485,98.8
1227661485,98.8
1227671485,98.8
1227681485,98.8
1227691485,98.8
1227701485,98.8
1227711485,98.8
1227721485,98.8
1227731485,98.8
1227741485,98.8
1227751485,98.8
1227761485,98.8
1227771485,98.8
1227781485,98.8
1227791485,98.8
1227801485,98.8
1227811485,98.8
1227821485,98.8
1227831485,98.8
1227841485,98.8
1227851485,98.8
1227861485,98.8
1227871485,98.8
1227881485,98.8
1227891485,98.8
1227901485,98.8
1227911485,98.8
1227921485,98.8
1227931485,98.8
1227941485,98.8
1227951485,98.8
1227961485,98.8
1227971485,98.8
1227981485,98.8
1227991485,98.8
1228001485,98.8
1228011485,98.8
1228021485,98.8
1228031485,98.8
1228041485,98.8
1228051485,98.8
1228061485,98.8
1228071485,98.8
1228081485,98.8
1228091485,98.8
1228101485,98.8
1228111485,98.8
1228121485,98.8
1228131485,98.8
1228141485,98.8
1228151485,98.8
1228161485,98.8
1228171485,98.8
1228181485,98.8
1228191485,98.8
1228201485,98.8
1228211485,98.8
1228221485,98.8
1228231485,98.8
1228241485,98.8
1228251485,98.8
1228261485,98.8
1228271485,98.8
1228281485,98.8
1228291485,98.8
1228301485,98.8
1228311485,98.8
1228321485,98.8
1228331485,98.8
1228341485,98.8
1228351485,98.8
1228361485,98.8
1228371485,98.8
1228381485,98.8
1228391485,98.8
1228401485,98.8
1228411485,98.8
1228421485,98.8
1228431485,98.8
1228441485,98.8
1228451485,98.7
1228461485,98.7
1228471485,98.7
1228481485,98.7
1228491485,98.7
1228501485,98.7
1228511485,98.7
1228521485,98.7
1228531485,98.7
1228541485,98.7
1228551485,98.7
1228561485,98.7
1228571485,98.7
1228581485,98.7
1228591485,98.7
1228601485,98.7
1228611485,98.7
1228621485,98.7
1228631485,98.7
1228641485,98.7
1228651485,98.7
1228661485,98.7
1228671485,98.7
1228681485,98.7
1228691485,98.7
1228701485,98.7
1228711485,98.7
1228721485,98.7
1228731485,98.7
1228741485,98.7
1228751485,98.7
1228761485,98.7
1228771485,98.7
1228781485,98.7
1228791485,98.7
1228801485,98.7
1228811485,98.7
1228821485,98.7
1228831485,98.7
1228841485,98.7
1228851485,98.7
1228861485,98.7
1228871485,98.7
1228881485,98.7
1228891485,98.7
1228901485,98.7
1228911485,98.7
1228921485,98.7
1228931485,98.7
1228941485,98.7
1228951485,98.7
1228961485,98.7
1228971485,98.7
1228981485,98.7
1228991485,98.7
1229001485,98.7
1229011485,98.7
1229021485,98.7
1229031485,98.7
1229041485,98.7
1229051485,98.7
1229061485,98.7
1229071485,98.7
1229081485,98.7
1229091485,98.7
1229101485,98.7
1229111485,98.7
1229121485,98.7
1229131485,98.7
1229141485,98.7
1229151485,98.7
1229161485,98.7
1229171485,98.7
1229181485,98.7
1229191485,98.7
1229201485,98.7
1229211485,98.7
1229221485,98.7
1229231485,98.7
1229241485,98.7
1229251485,98.7
1229261485,98.7
1229271485,98.7
1229281485,98.7
1229291485,98.7
1229301485,98.7
1229311485,98.7
1229321485,98.7
1229331485,98.7
1229341485,98.7
1229351485,98.7
1229361485,98.7
1229371485,98.7
1229381485,98.7
1229391485,98.7
1229401485,98.7
1229411485,98.7
1229421485,98.7
1229431485,98.7
1229441485,98.7
1229451485,99.1
1229461485,99.1
1229471485,99.1
1229481485,99.1
1229491485,99.1
1229501485,99.1
1229511485,99.1
1229521485,99.1
1229531485,99.1
1229541485,99.1
1229551485,99.1
1229561485,99.1
1229571485,99.1
1229581485,99.1
1229591485,99.1
1229601485,99.1
1229611485,99.1
1229621485,99.1
1229631485,99.1
1229641485,99.1
1229651485,99.1
1229661485,99.1
1229671485,99.1
1229681485,99.1
1229691485,99.1
1229701485,99.1
1229711485,99.1
1229721485,99.1
1229731485,99.1
1229741485,99.1
1229751485,99.1
1229761485,99.1
1229771485,99.1
1229781485,99.1
1229791485,99.1
1229801485,99.1
1229811485,99.1
1229821485,99.1
1229831485,99.1
1229841485,99.1
1229851485,99.1
1229861485,99.1
1229871485,99.1
1229881485,99.1
1229891485,99.1
1229901485,99.1
1229911485,99.1
1229921485,99.1
1229931485,99.1
1229941485,99.1
1229951485,99.1
1229961485,99.1
1229971485,99.1
1229981485,99.1
1229991485,99.1
1230001485,99.1
1230011485,99.1
1230021485,99.1
1230031485,99.1
1230041485,99.1
1230051485,99.1
1230061485,99.1
1230071485,99.1
1230081485,99.1
1230091485,99.1
1230101485,99.1
1230111485,99.1
1230121485,99.1
1230131485,99.1
1230141485,99.1
1230151485,99.1
1230161485,99.1
1230171485,99.1
1230181485,99.1
1230191485,99.1
1230201485,99.1
1230211485,99.1
1230221485,99.1
1230231485,99.1
1230241485,99.1
1230251485,99.1
1230261485,99.1
1230271485,99.1
1230281485,99.1
1230291485,99.1
1230301485,99.1
1230311485,99.1
1230321485,99.1
1230331485,99.1
1230341485,99.1
1230351485,99.1
1230361485,99.1
1230371485,99.1
1230381485,99.1
1230391485,99.1
1230401485,99.1
1230411485,99.1
1230421485,99.1
1230431485,99.1
1230441485,99.1
1230451485,99.3
1230461485,99.3
1230471485,99.3
1230481485,99.3
1230491485,99.3
1230501485,99.3
1230511485,99.3
1230521485,99.3
1230531485,99.3
1230541485,99.3
1230551485,99.3
1230561485,99.3
1230571485,99.3
1230581485,99.3
1230591485,99.3
1230601485,99.3
1230611485,99.3
1230621485,99.3
1230631485,99.3
1230641485,99.3
1230651485,99.3
1230661485,99.3
1230671485,99.3
1230681485,99.3
1230691485,99.3
1230701485,99.3
1230711485,99.3
1230721485,99.3
1230731485,99.3
1230741485,99.3
1230751485,99.3
1230761485,99.3
1230771485,99.3
1230781485,99.3
1230791485,99.3
1230801485,99.3
1230811485,99.3
1230821485,99.3
1230831485,99.3
1230841485,99.3
1230851485,99.3
1230861485,99.3
1230871485,99.3
1230881485,99.3
1230891485,99.3
1230901485,99.3
1230911485,99.3
1230921485,99.3
1230931485,99.3
1230941485,99.3
1230951485,99.3
1230961485,99.3
1230971485,99.3
1230981485,99.3
1230991485,99.3
1231001485,99.3
1231011485,99.3
1231021485,99.3
1231031485,99.3
1231041485,99.3
1231051485,99.3
1231061485,99.3
1231071485,99.3
1231081485,99.3
1231091485,99.3
1231101485,99.3
1231111485,99.3
1231121485,99.3
1231131485,99.3
1231141485,99.3
1231151485,99.3
1231161485,99.3
1231171485,99.3
1231181485,99.3
1231191485,99.3
1231201485,99.3
1231211485,99.3
1231221485,99.3
1231231485,99.3
1231241485,99.3
1231251485,99.3
1231261485,99.3
1231271485,99.3
1231281485,99.3
1231291485,99.3
1231301485,99.3
1231311485,99.3
1231321485,99.3
1231331485,99.3
1231341485,99.3
1231351485,99.3
1231361485,99.3
1231371485,99.3
1231381485,99.3
1231391485,99.3
1231401485,99.3
1231411485,99.3
1231421485,99.3
1231431485,99.3
1231441485,99.3
1231451485,99.6
1231461485,99.6
1231471485,99.6
1231481485,99.6
1231491485,99.6
1231501485,99.6
1231511485,99.6
1231521485,99.6
1231531485,99.6
1231541485,99.6
1231551485,99.6
1231561485,99.6
1231571485,99.6
1231581485,99.6
1231591485,99.6
1231601485,99.6
1231611485,99.6
1231621485,99.6
1231631485,99.6
1231641485,99.6
1231651485,99.6
1231661485,99.6
1231671485,99.6
1231681485,99.6
1231691485,99.6
1231701485,99.6
1231711485,99.6
1231721485,99.6
1231731485,99.6
1231741485,99.6
1231751485,99.6
1231761485,99.6
1231771485,99.6
1231781485,99.6
1231791485,99.6
1231801485,99.6
1231811485,99.6
1231821485,99.6
1231831485,99.6
1231841485,99.6
1231851485,99.6
1231861485,99.6
1231871485,99.6
1231881485,99.6
1231891485,99.6
1231901485,99.6
1231911485,99.6
1231921485,99.6
1231931485,99.6
1231941485,99.6
1231951485,99.6
1231961485,99.6
1231971485,99.6
1231981485,99.6
1231991485,99.6
1232001485,99.6
1232011485,99.6
1232021485,99.6
